submission_id,SubjectId,responseTime,Experiment,Condition,ItemId,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration
119,6541c19ed9da06afaaf2c95b,646,1,1,1,-1,755,402,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,1730000000000.0,1730000000000.0,335872.0
119,6541c19ed9da06afaaf2c95b,696,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,743,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,790,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,847,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,897,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,946,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,991,1,1,1,-1,550,326,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,1798,1,1,1,-1,607,99,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,1848,1,1,1,-1,608,114,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,1896,1,1,1,-1,608,116,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,1943,1,1,1,-1,608,116,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,1989,1,1,1,-1,608,116,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2047,1,1,1,-1,612,118,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2097,1,1,1,-1,621,127,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2144,1,1,1,-1,624,135,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2190,1,1,1,0,626,137, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2247,1,1,1,0,626,138, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2297,1,1,1,0,626,139, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2345,1,1,1,0,629,139, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2392,1,1,1,0,650,139, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2439,1,1,1,0,662,139, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2497,1,1,1,0,667,139, Hëna ,123.265625,625.375,143.265625,673.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2548,1,1,1,1,680,139, është ,123.265625,673.421875,143.265625,722.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2595,1,1,1,1,686,139, është ,123.265625,673.421875,143.265625,722.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2642,1,1,1,1,701,139, është ,123.265625,673.421875,143.265625,722.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2689,1,1,1,1,717,139, është ,123.265625,673.421875,143.265625,722.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2746,1,1,1,2,733,139, sateliti ,123.265625,722.46875,143.265625,778.5,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2796,1,1,1,2,750,139, sateliti ,123.265625,722.46875,143.265625,778.5,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2844,1,1,1,2,762,139, sateliti ,123.265625,722.46875,143.265625,778.5,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2891,1,1,1,2,775,139, sateliti ,123.265625,722.46875,143.265625,778.5,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2948,1,1,1,4,792,139, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,2998,1,1,1,4,804,140, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3040,1,1,1,4,809,140, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3091,1,1,1,4,816,140, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3147,1,1,1,4,825,141, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3198,1,1,1,4,835,141, vetëm ,123.265625,787.5,143.265625,841.53125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3246,1,1,1,5,842,142, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3293,1,1,1,5,852,143, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3339,1,1,1,5,860,144, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3398,1,1,1,5,876,144, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3448,1,1,1,5,893,145, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3494,1,1,1,5,901,145, natyror ,123.265625,841.53125,143.265625,902.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3539,1,1,1,6,907,145, i ,123.265625,902.5625,143.265625,911.25,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3589,1,1,1,7,913,145, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3648,1,1,1,7,926,144, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3694,1,1,1,7,932,142, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3740,1,1,1,7,939,139, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3797,1,1,1,7,943,137, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3847,1,1,1,7,945,137, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3894,1,1,1,7,947,137, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3941,1,1,1,7,947,137, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,3997,1,1,1,7,949,136, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4047,1,1,1,7,957,136, Tokës. ,123.265625,911.25,143.265625,967.28125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4098,1,1,1,8,974,136, Ajo ,123.265625,967.28125,143.265625,998.3125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4145,1,1,1,8,980,135, Ajo ,123.265625,967.28125,143.265625,998.3125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4192,1,1,1,8,987,135, Ajo ,123.265625,967.28125,143.265625,998.3125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4248,1,1,1,8,994,135, Ajo ,123.265625,967.28125,143.265625,998.3125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4297,1,1,1,9,1001,135, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4347,1,1,1,9,1010,136, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4394,1,1,1,9,1019,138, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4441,1,1,1,9,1027,138, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4497,1,1,1,9,1043,138, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4548,1,1,1,9,1067,142, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4597,1,1,1,9,1071,142, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4639,1,1,1,9,1076,143, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4692,1,1,1,9,1082,144, rrotullohet ,123.265625,998.3125,143.265625,1083.359375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4740,1,1,1,10,1087,144, rreth ,123.265625,1083.359375,143.265625,1125.046875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4797,1,1,1,10,1091,144, rreth ,123.265625,1083.359375,143.265625,1125.046875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4847,1,1,1,10,1100,144, rreth ,123.265625,1083.359375,143.265625,1125.046875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4894,1,1,1,10,1110,144, rreth ,123.265625,1083.359375,143.265625,1125.046875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4941,1,1,1,10,1121,144, rreth ,123.265625,1083.359375,143.265625,1125.046875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,4997,1,1,1,11,1132,144, Tokës ,123.265625,1125.046875,143.265625,1177.078125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5047,1,1,1,11,1144,144, Tokës ,123.265625,1125.046875,143.265625,1177.078125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5095,1,1,1,11,1151,144, Tokës ,123.265625,1125.046875,143.265625,1177.078125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5143,1,1,1,11,1162,144, Tokës ,123.265625,1125.046875,143.265625,1177.078125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5189,1,1,1,11,1176,144, Tokës ,123.265625,1125.046875,143.265625,1177.078125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5247,1,1,1,12,1192,144, në ,123.265625,1177.078125,143.265625,1202.109375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5297,1,1,1,13,1207,140, një ,123.265625,1202.109375,143.265625,1226.140625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5344,1,1,1,13,1214,139, një ,123.265625,1202.109375,143.265625,1226.140625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5390,1,1,1,13,1216,138, një ,123.265625,1202.109375,143.265625,1226.140625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5447,1,1,1,13,1216,138, një ,123.265625,1202.109375,143.265625,1226.140625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5497,1,1,1,12,1191,143, në ,123.265625,1177.078125,143.265625,1202.109375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5545,1,1,1,-1,1064,147,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5593,1,1,1,-1,893,148,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5639,1,1,1,-1,739,148,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5698,1,1,1,-1,682,159,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5748,1,1,1,14,682,170, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5789,1,1,1,14,682,175, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5841,1,1,1,14,677,182, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5890,1,1,1,-1,662,188,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5948,1,1,1,-1,657,189,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,5997,1,1,1,-1,654,189,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6044,1,1,1,-1,652,188,,,,,,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6092,1,1,1,14,656,183, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6140,1,1,1,14,666,179, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6197,1,1,1,14,676,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6247,1,1,1,14,677,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6294,1,1,1,14,677,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6340,1,1,1,14,677,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6397,1,1,1,14,678,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6447,1,1,1,14,695,178, distancë ,163.265625,625.375,183.265625,697.421875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6496,1,1,1,15,716,178, mesatare ,163.265625,697.421875,183.265625,777.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6542,1,1,1,15,729,178, mesatare ,163.265625,697.421875,183.265625,777.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6590,1,1,1,15,739,178, mesatare ,163.265625,697.421875,183.265625,777.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6647,1,1,1,15,751,178, mesatare ,163.265625,697.421875,183.265625,777.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6697,1,1,1,15,766,178, mesatare ,163.265625,697.421875,183.265625,777.46875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6745,1,1,1,16,784,178, prej ,163.265625,777.46875,183.265625,812.484375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6792,1,1,1,16,800,178, prej ,163.265625,777.46875,183.265625,812.484375,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6847,1,1,1,17,813,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6898,1,1,1,17,826,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6939,1,1,1,17,829,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,6991,1,1,1,17,832,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7040,1,1,1,17,839,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7098,1,1,1,17,858,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7148,1,1,1,17,874,178,384400,163.265625,812.484375,183.265625,877.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7196,1,1,1,18,878,178, km ,163.265625,877.5625,183.265625,906.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7243,1,1,1,18,886,178, km ,163.265625,877.5625,183.265625,906.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7290,1,1,1,18,899,178, km ,163.265625,877.5625,183.265625,906.5625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7348,1,1,1,19,914,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7397,1,1,1,19,922,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7445,1,1,1,19,932,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7491,1,1,1,19,948,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7547,1,1,1,19,962,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7588,1,1,1,19,971,178, (238900 ,163.265625,906.5625,183.265625,977.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7646,1,1,1,20,979,178, mi; ,163.265625,977.625,183.265625,1006.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7694,1,1,1,20,992,178, mi; ,163.265625,977.625,183.265625,1006.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7742,1,1,1,20,1003,178, mi; ,163.265625,977.625,183.265625,1006.625,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7798,1,1,1,21,1012,177,1.28,163.265625,1006.625,183.265625,1046.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7847,1,1,1,21,1018,177,1.28,163.265625,1006.625,183.265625,1046.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7888,1,1,1,21,1024,177,1.28,163.265625,1006.625,183.265625,1046.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7941,1,1,1,21,1028,177,1.28,163.265625,1006.625,183.265625,1046.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,7998,1,1,1,21,1041,176,1.28,163.265625,1006.625,183.265625,1046.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8048,1,1,1,22,1052,176," ls), ",163.265625,1046.671875,183.265625,1075.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8096,1,1,1,22,1059,176," ls), ",163.265625,1046.671875,183.265625,1075.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8143,1,1,1,22,1069,176," ls), ",163.265625,1046.671875,183.265625,1075.671875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8197,1,1,1,23,1082,176, ose ,163.265625,1075.671875,183.265625,1109.703125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8239,1,1,1,23,1091,176, ose ,163.265625,1075.671875,183.265625,1109.703125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8296,1,1,1,23,1100,176, ose ,163.265625,1075.671875,183.265625,1109.703125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8343,1,1,1,23,1107,176, ose ,163.265625,1075.671875,183.265625,1109.703125,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8389,1,1,1,24,1112,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8447,1,1,1,24,1119,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8497,1,1,1,24,1124,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8545,1,1,1,24,1130,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8592,1,1,1,24,1138,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
119,6541c19ed9da06afaaf2c95b,8639,1,1,1,24,1147,176, rreth ,163.265625,1109.703125,183.265625,1151.71875,Për shkak të masës së madhe dhe gravitetit sipërfaqësor të saj,,,,,
