responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
22141,1.0,1.0,16.0,-1.0,,1205.0,269.0,,,,,,,,,,,15,15
22192,1.0,1.0,16.0,55.0, shpellës. ,1235.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22243,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22292,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22342,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22392,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22442,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22490,1.0,1.0,16.0,55.0, shpellës. ,1247.0,265.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22535,1.0,1.0,16.0,55.0, shpellës. ,1248.0,264.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22593,1.0,1.0,16.0,55.0, shpellës. ,1248.0,261.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22640,1.0,1.0,16.0,55.0, shpellës. ,1248.0,261.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22694,1.0,1.0,16.0,55.0, shpellës. ,1250.0,260.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22742,1.0,1.0,16.0,55.0, shpellës. ,1250.0,260.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
22795,1.0,1.0,16.0,55.0, shpellës. ,1251.0,260.0,243.03125,1196.6875,263.03125,1267.734375,,,,,,,15,15
